,ID,Country,Province/State,Study Pop Size (N),Positive/negative cases,Mean Age,% Male,% White or European,% African American,% Asian,% Hispanic or Latino,% Multiple ethnicities or other,Smoking history,Hypertension,Diabetes,Cardiovascular Disease (incl. CAD),Chronic obstructive lung (COPD),Cancer (Any),Liver Disease (any),Cerebrovascular Disease,Chronic kidney/renal disease,Other,Fever (temperature ≥37·3°C),Respiratory rate > 24 breaths per min,Cough,Shortness of Breath (dyspnoea),Headache,Sputum (/Expectoration),Myalgia (Muscle Pain),Fatigue,Upper air-way congestion,Diarrhoea,Nausea or Vomiting,Loss of Appetite/Anorexia,Sore Throat/Stuffy Nose,Chills,Chest Pain,Loss of smell/taste,Disease Severity Asymptomatic,Mortality,Mortality_bin
479,131,China,Wuhan,339,Positive only,70,0.49,0.0,0.0,1.0,0.0,0.0,0.0,0.41,0.16,0.16,0.06,0.04,0.01,0.06,0.04,0.02,0.92,0.0,0.53,0.41,0.04,0.28,0.05,0.4,0.0,0.13,0.04,0.28,0.0,0.0,0.26,0.0,0.0,0.19,1
480,131,China,Wuhan,274,Positive only,69,0.46,0.0,0.0,1.0,0.0,0.0,0.0,0.39,0.16,0.12,0.04,0.04,0.0,0.04,0.03,0.02,0.93,0.0,0.55,0.37,0.04,0.28,0.06,0.4,0.0,0.13,0.04,0.29,0.0,0.0,0.27,0.0,0.0,0.0,0
481,131,China,Wuhan,65,Positive only,76,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.17,0.33,0.17,0.05,0.02,0.16,0.06,0.02,0.88,0.0,0.47,0.59,0.0,0.27,0.02,0.41,0.0,0.13,0.02,0.23,0.0,0.0,0.23,0.0,0.0,1.0,1
482,132,China,Wuhan,75,Positive only,60,0.49,0.0,0.0,1.0,0.0,0.0,0.0,0.44,0.07,0.09,0.0,0.0,0.11,0.0,0.0,0.04,0.74,0.0,0.65,0.07,0.09,0.0,0.03,0.43,0.0,0.07,0.09,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0
483,136,Korea,0.0,1,Positive only,54,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
484,139,France,Paris,11,Positive only,59,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.09,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0
485,140,Germany,Nationwide,73522,Positive only,16,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.01,0
486,142,China,Changsha,161,Positive only,45,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.14,0.04,0.03,0.04,0.0,0.03,0.03,0.0,0.0,0.76,0.0,0.63,0.14,0.08,0.0,0.0,0.4,0.0,0.11,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
487,142,China,Changsha,131,Positive only,40,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.08,0.04,0.02,0.03,0.0,0.03,0.02,0.0,0.0,0.71,0.0,0.61,0.11,0.06,0.0,0.0,0.37,0.0,0.12,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
488,142,China,Changsha,30,Positive only,57,0.47,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.07,0.07,0.07,0.0,0.0,0.03,0.0,0.0,0.97,0.0,0.7,0.3,0.13,0.0,0.0,0.3,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
489,143,China,0.0,79,Positive only,60,0.56,0.0,0.0,1.0,0.0,0.0,0.0,0.18,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.71,0.51,0.0,0.25,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
490,143,China,0.0,51,Positive only,59,0.51,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.71,0.47,0.0,0.26,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
491,143,China,0.0,28,Positive only,63,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.14,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.71,0.57,0.0,0.25,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
492,143,China,0.0,50,Positive only,56,0.45,0.0,0.0,1.0,0.0,0.0,0.0,0.19,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.66,0.51,0.0,0.23,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
493,143,China,0.0,29,Positive only,62,0.72,0.0,0.0,1.0,0.0,0.0,0.0,0.17,0.1,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.76,0.45,0.0,0.24,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
494,145,China,Wuhan,10,Positive,53,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.7,0.8,0.0,0.5,0.1,0.0,0.0,0.2,0.2,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0
495,145,China,Wuhan,1,Positive,46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
496,145,China,Wuhan,1,Positive,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
497,145,China,Wuhan,1,Positive,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
498,145,China,Wuhan,1,Positive,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
499,145,China,Wuhan,1,Positive,57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
500,145,China,Wuhan,1,Positive,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
501,145,China,Wuhan,1,Positive,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
502,145,China,Wuhan,1,Positive,67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
503,145,China,Wuhan,1,Positive,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
504,145,China,Wuhan,1,Positive,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
505,146,China,Shanghai,4,Positive Only,44,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.25,0.75,0.0,0.0,0.25,0.0,0.5,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
506,146,China,Shanghai,1,Positive Only,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
507,146,China,Shanghai,1,Positive Only,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
508,146,China,Shanghai,1,Positive Only,63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
509,146,China,Shanghai,1,Positive Only,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
510,147,South Korea,Incheon,1,Positive only,35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
511,148,South Korea,Goyang,1,Positive only,54,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
512,150,USA,Washington,1,Positive only,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
513,151,China,Wuhan,287,Positive only,21,0.56,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.16,0.12,0.06,0.03,0.04,0.08,0.02,0.0,0.78,0.07,0.73,0.48,0.0,0.0,0.48,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.07,0
514,151,China,Wuhan,55,Positive only,22,0.69,0.0,0.0,1.0,0.0,0.0,0.0,0.42,0.22,0.18,0.11,0.05,0.02,0.16,0.05,0.0,0.73,0.18,0.75,0.53,0.0,0.0,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.03,0
515,151,China,Wuhan,232,Positive only,20,0.53,0.0,0.0,1.0,0.0,0.0,0.0,0.28,0.14,0.1,0.04,0.02,0.04,0.08,0.01,0.0,0.79,0.05,0.72,0.47,0.0,0.0,0.48,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.22,1
516,152,USA,New York City,1999,Positive only,62,0.62,0.46,0.15,0.06,0.0,0.33,0.26,0.37,0.25,0.16,0.1,0.07,0.0,0.0,0.1,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1
517,154,China,Wuhan,274,Positive only,60,0.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15,0.11,0.06,0.03,0.04,0.08,0.02,0.0,0.78,0.0,0.73,0.47,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0
518,154,China,Wuhan,75,Positive only,67,0.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31,0.21,0.09,0.03,0.04,0.15,0.05,0.0,0.76,0.0,0.71,0.47,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0
519,154,China,Wuhan,199,Positive only,58,0.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.08,0.04,0.03,0.04,0.06,0.01,0.0,0.78,0.0,0.73,0.47,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0
520,156,Europe/North America,Various,53,Positive only,54,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.17,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,1
521,156,Europe/North America,Various,34,Positive only,61,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.24,0.18,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1
522,156,Europe/North America,Various,19,Positive only,65,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0
523,157,China,Wuhan ,245,Positive only,53,0.47,0.0,0.0,1.0,0.0,0.0,0.04,0.21,0.09,0.07,0.03,0.04,0.03,0.0,0.0,0.0,0.81,0.0,0.57,0.18,0.05,0.27,0.31,0.48,0.0,0.07,0.04,0.23,0.07,0.0,0.0,0.0,0.0,0.13,1
524,157,China,Wuhan ,82,Positive only,45,0.29,0.0,0.0,1.0,0.0,0.0,0.01,0.13,0.06,0.06,0.02,0.02,0.0,0.0,0.0,0.0,0.74,0.0,0.48,0.1,0.06,0.18,0.29,0.44,0.0,0.07,0.04,0.17,0.11,0.0,0.0,0.0,0.0,0.02,0
